135;131;56;38592;;Залесово;;
136;131;56;38517;;Змеиногорск;;
137;131;56;38530;;Зональное;;
138;131;56;38551;;Калманка;;
139;131;56;38514;;Камень на Оби;;
140;131;56;38578;;Ключи;;
141;131;56;38531;;Косиха;;
142;131;56;38542;;Кош-Агач;;
143;131;56;38535;;Красногорское;;
144;131;56;38575;;Краснощеково;;
145;131;56;38519;;Крутиха;;
146;131;56;38566;;Кулунда;;
147;131;56;38576;;Курья;;
148;131;56;38590;;Кытманово;;
149;131;56;38544;;Майма;;
150;131;56;38513;;Мамонтово;;
151;131;56;38570;;Михайловка;;
152;131;56;38555;;Новичиха;;
153;131;56;38532;;Новоалтайск;;
154;131;56;38560;;Новоегорьевское;;
155;131;56;38545;;Ондугай;;
156;131;56;38511;;Павловск;;
157;131;56;38510;;Панкрушиха;;
158;131;56;38573;;Петропавловское;;
159;131;56;38556;;Поспелиха;;
160;131;56;38561;;Романово;;
161;131;56;38512;;Ребриха;;
162;131;56;38557;;Рубцовск;;
163;131;56;38536;;Смоленское;;
164;131;56;38568;;Славгород;;
165;131;56;38598;;Советское;;
166;131;56;38594;;Солонешное;;
167;131;56;38533;;Солтон;;
168;131;56;38559;;Староалейск;;
169;131;56;38567;;Табуны;;
170;131;56;38591;;Тальменка;;
171;131;56;38597;;Тогул;;
172;131;56;38518;;Тюменцево;;
173;131;56;38552;;Топчиха;;
174;131;56;38534;;Троицкое;;
175;131;56;38545;;Одугай;;
176;131;56;38599;;У-Калманка;;
177;131;56;38579;;Угловское;;
178;131;56;38569;;Хабары;;
179;131;56;38596;;Целинное;;
180;131;56;38549;;Шабалино;;
181;131;56;38558;;Шелаболиха;;
182;131;56;38550;;Шипуново;;
183;131;56;38540;;Чоя;;
184;131;56;38848;;Абай;;
185;131;56;38842;;Актал;;
186;131;56;38846;;Акташ;;
187;131;56;38844;;Александровка;;
188;131;56;38848;;Амур;;
189;131;56;38841;;Анос;;
190;131;56;38846;;Балыктуюль;;
191;131;56;38846;;Балыкча;;
192;131;56;38849;;Барагаш;;
193;131;56;38847;;Белый Ануй;;
194;131;56;38842;;Бельтир;;
195;131;56;38842;;Беляши;;
196;131;56;38849;;Беш-Озек;;
197;131;56;38841;;Бешпельтир;;
198;131;56;38843;;Бийка;;
199;131;56;38844;;Бирюля;;
200;131;56;38849;;Верх-Апшуяхта;;
201;131;56;38843;;Верх-Бийск;;
202;131;56;38844;;Верх-Карагуж;;
203;131;56;38840;;Веселая Сейка;;
204;131;56;38848;;Горбуново;;
205;131;56;38822;;Горно-Алтайск;;
206;131;56;38843;;Дмитриевка;;
207;131;56;38849;;Дьектиек;;
208;131;56;38845;;Ело;;
209;131;56;38843;;Иогач;;
210;131;56;38848;;Кайтанак;;
211;131;56;38849;;Камлак;;
212;131;56;38848;;Карагай;;
213;131;56;38840;;Каракокша;;
214;131;56;38844;;Карасук;;
215;131;56;38847;;Каргон;;
216;131;56;38848;;Катанда;;
217;131;56;38843;;Каяшкан;;
218;131;56;38843;;Кебезень;;
219;131;56;38840;;Киска;;
220;131;56;38847;;Козуль;;
221;131;56;38842;;Кокоря;;
222;131;56;38842;;Кош-Агач;;
223;131;56;38845;;Кулада;;
224;131;56;38845;;Купчегень;;
225;131;56;38842;;Курай;;
226;131;56;38843;;Курмач-Байгол;;
227;131;56;38848;;Курунда;;
228;131;56;38841;;Куюс;;
229;131;56;38844;;Кызыл-Озек;;
230;131;56;38847;;Кырлык;;
231;131;56;38844;;Майма;;
232;131;56;38843;;Майский;;
233;131;56;38849;;Малая-Черга;;
234;131;56;38844;;Манжерок;;
235;131;56;38847;;Мендур-Саккон;;
236;131;56;38848;;Мульта;;
237;131;56;38842;;Мухор-Тархата;;
238;131;56;38849;;Мыюта;;
239;131;56;38848;;Огневка;;
240;131;56;38843;;Озеро-Куреево;;
241;131;56;38845;;Онгудай;;
242;131;56;38841;;Ороктой;;
243;131;56;38842;;Ортолык;;
244;131;56;38840;;Паспаул;;
245;131;56;38846;;Саратан;;
246;131;56;38844;;Соузга;;
247;131;56;38848;;Сугаш;;
248;131;56;38843;;Суранаш;;
249;131;56;38848;;Талда;;
250;131;56;38843;;Талон;;
251;131;56;38842;;Ташанта;;
252;131;56;38842;;Тебелер;;
253;131;56;38845;;Теньга;;
254;131;56;38843;;Тондошка;;
255;131;56;38840;;Туньжа;;
256;131;56;38843;;Турочак РУПС;;
257;131;56;38845;;Туэкта;;
258;131;56;38847;;Тюдрала;;
259;131;56;38848;;Тюнгур;;
260;131;56;38843;;Удаловка;;
261;131;56;38841;;Узнезя;;
262;131;56;38840;;Уймень;;
263;131;56;38846;;Улаган;;
264;131;56;38849;;Улус-Черга;;
265;131;56;38844;;Урлу-Аспак;;
266;131;56;38840;;Ускуч;;
267;131;56;38847;;Усть-Кан;;
268;131;56;38848;;Усть-Кокса;;
269;131;56;38847;;Усть-Кумир;;
270;131;56;38844;;Усть-Муны;;
271;131;56;38847;;Усть-Мута;;
272;131;56;38843;;Усть-Пыжа;;
273;131;56;38841;;Усть-Сема;;
274;131;56;38845;;Хабаровка;;
275;131;56;38842;;Чаган-Узун;;
276;131;56;38841;;Чемал;;
277;131;56;38848;;Чендек;;
278;131;56;38841;;Чепош;;
279;131;56;38849;;Черга;;
280;131;56;38847;;Черный Ануй;;
281;131;56;38846;;Чибиля;;
282;131;56;38846;;Чибит;;
283;131;56;38840;;Чоя;;
284;131;56;38843;;Чуйка;;
285;131;56;38845;;Шашикман;;
286;131;56;38849;;Шебалино;;
287;131;56;38840;;Ынырга;;
288;131;56;38841;;Эдиган;;
289;131;56;38841;;Элекмонар;;
290;131;56;38847;;Ябоган;;
291;131;56;38847;;Яконур;;
292;131;1;4162;;Благовещенск;;
293;131;1;41641;;Белогорск;;
294;131;1;41636;;Завитинск;;
295;131;1;41631;;Ивановка;;
296;131;1;41639;;Константиновка;;
297;131;1;41653;;Магдагачи;;
298;131;1;41644;;Новокиевский Увал;;
299;131;1;41633;;Райчихинск;;
300;131;1;41647;;Райчихинск;;
301;131;1;41643;;Свободный;;
302;131;1;41642;;Серышево;;
303;131;1;41654;;Сковородино;;
304;131;1;41656;;Тында;;
305;131;1;41651;;Шимановск;;
306;131;1;41642;;Автономовка;;
307;131;1;41636;;Албазинка;;
308;131;1;41654;;Албазино;;
309;131;1;41658;;Алгач;;
310;131;1;41634;;Алексеевка;;
311;131;1;41645;;Амаранка;;
312;131;1;41641;;Амурское;;
313;131;1;41649;;Анновка;;
314;131;1;41656;;Аносовский;;
315;131;1;41648;;Антоновка;;
316;131;1;41653;;Апрельский;;
317;131;1;41642;;Арга;;
318;131;1;41648;;Аркадьевка;;
319;131;1;41637;;Арсентьевка;;
320;131;1;41648;;Архара;;
321;131;1;41654;;БАМ;;
322;131;1;41634;;Безозерное;;
323;131;1;41656;;Беленький;;
324;131;1;41641;;Белогорск;;
325;131;1;4162;;Белогорье;;
326;131;1;41642;;Белоногово;;
327;131;1;41644;;Белоярово;;
328;131;1;41636;;Белый Яр;;
329;131;1;41658;;Береговой;;
330;131;1;41658;;Березовка;;
331;131;1;41649;;Березовка;;
332;131;1;4162;;Благовещенск;;
333;131;1;41649;;Богородское;;
334;131;1;41644;;Богословка;;
335;131;1;41636;;Болдыревка;;
336;131;1;41642;;Большая Сазанка;;
337;131;1;41658;;Бомнак;;
338;131;1;41643;;Бузули;;
339;131;1;41634;;Бурея;;
340;131;1;41643;;Буссе;;
341;131;1;41652;;Варваровка;;
342;131;1;41641;;Васильевка;;
343;131;1;41641;;Великокнязевка;;
344;131;1;41642;;Верное;;
345;131;1;41645;;Верхнебелое;;
346;131;1;41658;;Верхнезейск;;
347;131;1;41636;;Верхнеильиновка;;
348;131;1;41639;;Верхний Уртуй;;
349;131;1;41639;;Верхняя Полтавка;;
350;131;1;41637;;Винниково;;
351;131;1;41634;;Виноградовка;;
352;131;1;41642;;Водораздельное;;
353;131;1;41641;;Возжаевка;;
354;131;1;4162;;Волково;;
355;131;1;41637;;Воскресеновка;;
356;131;1;41652;;Восточный;;
357;131;1;41638;;Гильчин;;
358;131;1;41643;;Глухари;;
359;131;1;41643;;Голубая;;
360;131;1;41653;;Гонжа;;
361;131;1;41658;;Горный;;
362;131;1;41648;;Грибовка;;
363;131;1;4162;;Грибское;;
364;131;1;41645;;Григорьевка;;
365;131;1;4162;;Грязнушка;;
366;131;1;41653;;Гудачи;;
367;131;1;41658;;Гулик;;
368;131;1;41643;;Гуран;;
369;131;1;41653;;Дактуй;;
370;131;1;41645;;Дальневосточное;;
371;131;1;41654;;Джалинда;;
372;131;1;41656;;Дипкун;;
373;131;1;41649;;Дмитриевка;;
374;131;1;41634;;Долдыкан;;
375;131;1;41637;;Дубовое;;
376;131;1;41658;;Дугда;;
377;131;1;41652;;Екатеринославка;;
378;131;1;41649;;Ерковцы;;
379;131;1;41654;;Ерофей Павлович;;
380;131;1;41638;;Жариково;;
381;131;1;41643;;Желтоярово;;
382;131;1;41636;;Завитинск;;
383;131;1;41643;;Загорная Селитьба;;
384;131;1;41658;;Заречная Слобода;;
385;131;1;41641;;Заречное;;
386;131;1;41637;;Зеленый Бор;;
387;131;1;41639;;Зеньковка;;
388;131;1;41658;;Зея;;
389;131;1;41646;;Златоустовск;;
390;131;1;41645;;Знаменка;;
391;131;1;41658;;Золотая Гора;;
392;131;1;41639;;Золотоножка;;
393;131;1;41649;;Ивановка;;
394;131;1;41644;;Ивановский;;
395;131;1;41654;;Игнашино;;
396;131;1;41652;;Ильиновка;;
397;131;1;41648;;Иннокентьевка;;
398;131;1;41646;;Иса;;
399;131;1;41642;;Казанка;;
400;131;1;41637;;Калинино;;
401;131;1;4162;;Каникурган;;
402;131;1;41648;;Касаткино;;
403;131;1;41645;;Каховка;;
404;131;1;41643;;Климоуцы;;
405;131;1;41639;;Ключи;;
406;131;1;41646;;Коболдо;;
407;131;1;41639;;Коврижка;;
408;131;1;41638;;Козьмодемьяновка;;
409;131;1;41639;;Константиновка;;
410;131;1;41649;;Константиноградовка;;
411;131;1;41637;;Коршуновка;;
412;131;1;41643;;Костюковка;;
413;131;1;41644;;Красноярово;;
414;131;1;41639;;Крестовоздвиженка;;
415;131;1;41656;;Кувыкта;;
416;131;1;41653;;Кузнецово;;
417;131;1;41648;;Кундур;;
418;131;1;41636;;Куприяновка;;
419;131;1;41637;;Куприяново;;
420;131;1;41638;;Куропатино;;
421;131;1;41641;;Кустанаевка;;
422;131;1;41656;;Ларба;;
423;131;1;41642;;Лебяжье;;
424;131;1;41648;;Ленинское;;
425;131;1;41638;;Лермонтовка;;
426;131;1;41642;;Лермонтово;;
427;131;1;41654;;Лесной;;
428;131;1;41642;;Лиманное;;
429;131;1;41638;;Лозовое;;
430;131;1;41656;;Лопча;;
431;131;1;41641;;Лохвицы;;
432;131;1;41653;;Магдагачи;;
433;131;1;41654;;Мадалан;;
434;131;1;41644;;Мазаново;;
435;131;1;41634;;Малиновка;;
436;131;1;41644;;Маргаритовка;;
437;131;1;41656;;Маревый;;
438;131;1;4162;;Марково;;
439;131;1;41643;;Маркучи;;
440;131;1;41637;;Михайловка;;
441;131;1;41656;;Могот;;
442;131;1;41644;;Молчаново;;
443;131;1;41643;;Москвитино;;
444;131;1;41638;;Муравьевка;;
445;131;1;41656;;Муртыгит;;
446;131;1;41651;;Мухино;;
447;131;1;41652;;Мухинский;;
448;131;1;4162;;Натальино;;
449;131;1;41654;;Невер;;
450;131;1;41641;;Некрасовка;;
451;131;1;41643;;Нижние Бузули;;
452;131;1;41637;;Нижняя Ильиновка;;
453;131;1;41639;;Нижняя Полтавка;;
454;131;1;41641;;Низинное;;
455;131;1;41658;;Николаевка;;
456;131;1;41652;;Николо-Александровка;;
457;131;1;41641;;Никольское;;
458;131;1;41643;;Новгородка;;
459;131;1;41638;;Новоалександровка;;
460;131;1;41649;;Новоалексеевка;;
461;131;1;41634;;Новобурейский;;
462;131;1;41651;;Нововоскресеновка;;
463;131;1;41651;;Новогеоргиевка;;
464;131;1;41641;;Новое;;
465;131;1;41643;;Новоивановка;;
466;131;1;41644;;Новокиевский Увал;;
467;131;1;41652;;Новомихайловка;;
468;131;1;4162;;Новопетровка;;
469;131;1;41647;;Новорайчихинск;;
470;131;1;41644;;Новороссийка;;
471;131;1;41642;;Новосергеевка;;
472;131;1;41648;;Новоспасск;;
473;131;1;41643;;Новостепановка;;
474;131;1;4162;;Новотроицкое;;
475;131;1;41637;;Новочесноково;;
476;131;1;41646;;Норск;;
477;131;1;41658;;Овсянка;;
478;131;1;41646;;Огоджа;;
479;131;1;41658;;Огорон;;
480;131;1;41642;;Озерное;;
481;131;1;41658;;Октябрьский;;
482;131;1;41656;;Олекма;;
483;131;1;41646;;Ольгинск;;
484;131;1;41654;;Ольдой;;
485;131;1;41639;;Орловка;;
486;131;1;41654;;Осежено;;
487;131;1;41648;;Отважное;;
488;131;1;41641;;Павловка;;
489;131;1;41642;;Паруновка;;
490;131;1;41656;;Первомайское;;
491;131;1;41652;;Песчаноозерка;;
492;131;1;41644;;Петровка;;
493;131;1;41649;;Петропавловка;;
494;131;1;41651;;Петруши;;
495;131;1;41653;;Пионер;;
496;131;1;4162;;Плодопитомник;;
497;131;1;41643;;Подгорный;;
498;131;1;41636;;Подоловка;;
499;131;1;41645;;Поздеевка;;
500;131;1;41658;;Поляковский;;
501;131;1;41642;;Поляна;;
502;131;1;41641;;Поляное;;
503;131;1;41637;;Поярково;;
504;131;1;41649;;Правовосточный;;
505;131;1;41644;;Практичи;;
506;131;1;41641;;Пригородное;;
507;131;1;41645;;Придорожное;;
508;131;1;41638;;Придорожное;;
509;131;1;41647;;Прогресс;;
510;131;1;41644;;Путятино;;
511;131;1;41644;;Раздольное;;
512;131;1;41647;;Райчихинск;;
513;131;1;41645;;Рогозовка;;
514;131;1;41634;;Родионовка;;
515;131;1;41652;;Романовка;;
516;131;1;41645;;Ромны;;
517;131;1;41638;;Садовое;;
518;131;1;41651;;Саскаль;;
519;131;1;41641;;Светиловка;;
520;131;1;41643;;Свободный;;
521;131;1;41645;;Святоруссовка;;
522;131;1;41648;;Северное;;
523;131;1;41643;;Семеновка;;
524;131;1;41639;;Семидомка;;
525;131;1;41649;;Семиозерка;;
526;131;1;4162;;Сергеевка;;
527;131;1;41642;;Серышево;;
528;131;1;41658;;Сиан;;
529;131;1;41653;;Сиваки;;
530;131;1;41651;;Симоново;;
531;131;1;41654;;Сковородино;;
532;131;1;41652;;Смелое;;
533;131;1;41658;;Снежногорский;;
534;131;1;41649;;Солнечное;;
535;131;1;41654;;Солнечный;;
536;131;1;41656;;Соловьевск;;
537;131;1;41642;;Сосновка;;
538;131;1;41658;;Сосновый Бор;;
539;131;1;41649;;Среднебелая;;
540;131;1;41649;;Среднебелое;;
541;131;1;41649;;Среднебелое Второе;;
542;131;1;41654;;Среднерейновский;;
543;131;1;41639;;Средняя Полтавка;;
544;131;1;41634;;Старая Райчиха;;
545;131;1;41643;;Сукромли;;
546;131;1;41643;;Сычевка;;
547;131;1;41642;;Тавричанка;;
548;131;1;41654;;Таежный;;
549;131;1;41634;;Талакан;;
550;131;1;41643;;Талали;;
551;131;1;41654;;Талдан;;
552;131;1;41638;;Тамбовка;;
553;131;1;41654;;Тахтамыгда;;
554;131;1;41646;;Токур;;
555;131;1;41653;;Толбузино;;
556;131;1;41638;;Толстовка;;
557;131;1;41641;;Томичи;;
558;131;1;41642;;Томское;;
559;131;1;41649;;Троицкое;;
560;131;1;41658;;Тунгала;;
561;131;1;41656;;Тутаул;;
562;131;1;41653;;Тыгда;;
563;131;1;41656;;Тында;;
564;131;1;41644;;Угловое;;
565;131;1;41642;;Украинка;;
566;131;1;41658;;Умлекан;;
567;131;1;41651;;Ураловка;;
568;131;1;41656;;Уркан;;
569;131;1;41654;;Уруша;;
570;131;1;41641;;Успеновка;;
571;131;1;4162;;Усть-Ивановка;;
572;131;1;41634;;Усть-Кивда;;
573;131;1;41656;;Усть-Нюкжа;;
574;131;1;41643;;Усть-Пера;;
575;131;1;41656;;Усть-Уркима;;
576;131;1;41651;;Ушаково;;
577;131;1;41653;;Ушумун;;
578;131;1;41646;;Февральск;;
579;131;1;41646;;Февральское;;
580;131;1;41642;;Фроловка;;
581;131;1;41658;;Хвойный;;
582;131;1;41656;;Хорогочи;;
583;131;1;41658;;Чалбочи;;
584;131;1;41653;;Чалганы;;
585;131;1;41636;;Червонная Армия;;
586;131;1;41645;;Чергали;;
587;131;1;41649;;Черемхово;;
588;131;1;41643;;Черниговка;;
589;131;1;41643;;Черновка;;
590;131;1;41653;;Черняево;;
591;131;1;41637;;Чесноково;;
592;131;1;4162;;Чигири;;
593;131;1;41656;;Чильчи;;
594;131;1;41651;;Шимановск;;
595;131;1;41647;;Широкий;;
596;131;1;41642;;Широкий Лог;;
597;131;1;41646;;Экимчан;;
598;131;1;41658;;Юбилейный;;
599;131;1;41656;;Юктали;;
600;131;1;41643;;Юхта;;
601;131;1;41648;;Ядрино;;
602;131;2;8182;;Архангельск;;
603;131;2;81831;;Березник;;
604;131;2;81836;;Вельск;;
605;131;2;81854;;Верхняя Тойма;;
606;131;2;81843;;Ильинско-Подомское;;
607;131;2;81841;;Каргополь;;
608;131;2;81856;;Карпогоры;;
609;131;2;81858;;Коноша;;
610;131;2;81850;;Коряжма;;
611;131;2;81837;;Котлас;;
612;131;2;81840;;Красноборск;;
613;131;2;81833;;Лешуконское;;
614;131;2;81848;;Мезень;;
615;131;2;81834;;Мирный;;
616;131;2;81853;;Нарьян-Мар;;
617;131;2;81852;;Новодвинск;;
618;131;2;81838;;Няндома;;
619;131;2;81855;;Октябрьский;;
620;131;2;81839;;Онега;;
621;131;2;81832;;Плесецк;;
622;131;2;81842;;Северодвинск;;
623;131;2;81835;;Соловки;;
624;131;2;81830;;Холмогоры;;
625;131;2;81851;;Шенкурск;;
626;131;2;81859;;Яренск;;
627;131;2;81841;;Абакумово;;
628;131;2;81854;;Абрамково;;
629;131;2;81839;;Абрамовская;;
630;131;2;81854;;Авнюгский;;
631;131;2;81848;;Азополье;;
632;131;2;81851;;Аксеновская;;
633;131;2;81851;;Алешковская;;
634;131;2;81855;;Алферовская;;
635;131;2;81830;;Анашкино;;
636;131;2;81838;;Андреевская;;
637;131;2;81830;;Андриановская;;
638;131;2;81839;;Анцифировский Бор;;
639;131;2;81836;;Аргуновский;;
640;131;2;81851;;Артемьевская;;
641;131;2;81831;;Артюшинская;;
643;131;2;81830;;Белогорский;;
644;131;2;8184;;Белое Озеро;;
645;131;2;81852;;Беломорье;;
646;131;2;81833;;Белощелье;;
647;131;2;81833;;Березник;;
648;131;2;81831;;Березник;;
649;131;2;81840;;Березовка;;
650;131;2;81840;;Березонаволок;;
651;131;2;81855;;Бестужево;;
652;131;2;81836;;Благовещенское;;
653;131;2;8182;;Боброво;;
654;131;2;81855;;Богдановский;;
655;131;2;81840;;Большая;;
656;131;2;81833;;Большая Нисогора;;
657;131;2;81840;;Большая Слудка;;
658;131;2;81830;;Большая Товра;;
659;131;2;81833;;Большая Щелья;;
660;131;2;81839;;Большой Бор;;
661;131;2;81838;;Большой Двор;;
662;131;2;81837;;Борки;;
663;131;2;81836;;Боровое;;
664;131;2;81841;;Бронево;;
665;131;2;81832;;Булатово;;
666;131;2;81838;;Бурачиха;;
667;131;2;81854;;Бурцевская;;
668;131;2;81843;;Быково;;
669;131;2;81848;;Бычье;;
670;131;2;81831;;Важский;;
671;131;2;81856;;Ваймуша;;
672;131;2;8182;;Вайново;;
673;131;2;81856;;Вальтево;;
674;131;2;81858;;Вандыш;;
675;131;2;8182;;Васьково;;
676;131;2;81841;;Ватамановская;;
677;131;2;81856;;Веегора;;
678;131;2;81855;;Вежа;;
679;131;2;81836;;Великое;;
680;131;2;81836;;Вельск;;
681;131;2;81858;;Вельцы;;
682;131;2;81856;;Веркола;;
683;131;2;81840;;Верхнее Шилово;;
684;131;2;81839;;Верхнеозерский;;
685;131;2;8182;;Верхняя Золотица;;
686;131;2;81831;;Верхняя Кица;;
687;131;2;81854;;Верхняя Тойма;;
688;131;2;81840;;Верхняя Уфтюга;;
689;131;2;81832;;Верховский;;
690;131;2;81836;;Верхопуйский;;
691;131;2;81840;;Вершина;;
692;131;2;81832;;Вершинино;;
693;131;2;81843;;Вилегодск;;
694;131;2;81859;;Витюнино;;
695;131;2;81833;;Вожгора;;
696;131;2;81832;;Вознесенская;;
697;131;2;81854;;Вознесенское;;
698;131;2;8182;;Вознесенье;;
699;131;2;8184;;Волость;;
700;131;2;81830;;Волочек;;
701;131;2;81858;;Волошка;;
702;131;2;81856;;Вонга;;
703;131;2;81839;;Вонгуда;;
704;131;2;81855;;Вонжуга;;
705;131;2;81841;;Воробьевская;;
706;131;2;81831;;Воронцы;;
707;131;2;81837;;Вотложма;;
708;131;2;81837;;Выставка;;
709;131;2;81837;;Вычегодский;;
710;131;2;81841;;Гавриловская;;
711;131;2;81836;;Георгиевская;;
712;131;2;81839;;Глазаниха;;
713;131;2;81855;;Глубокий;;
714;131;2;81830;;Горка;;
715;131;2;81836;;Горка-Муравьевская;;
716;131;2;81856;;Городецк;;
717;131;2;81837;;Городище;;
718;131;2;81855;;Горский;;
719;131;2;81837;;Григорово;;
720;131;2;81830;;Григоровская;;
721;131;2;81841;;Григорьево;;
722;131;2;81855;;Грунцовская;;
723;131;2;81859;;Гыжег;;
724;131;2;81830;;Данилово;;
725;131;2;81854;;Двинской;;
726;131;2;81848;;Долгощелье;;
727;131;2;81836;;Долматово;;
728;131;2;81848;;Дорогорское;;
729;131;2;81855;;Дубровская;;
730;131;2;81851;;Дывлевская;;
731;131;2;81840;;Дябрино;;
732;131;2;81840;;Евда Санаторий;;
733;131;2;81854;;Евдокимовская;;
734;131;2;81836;;Еменьга;;
735;131;2;81830;;Емецк;;
736;131;2;81832;;Емца;;
737;131;2;81837;;Ерга;;
738;131;2;81856;;Еркино;;
739;131;2;81858;;Ерцево;;
740;131;2;81836;;Ефремковская;;
741;131;2;81848;;Жердь;;
742;131;2;81848;;Заакакурье;;
743;131;2;81837;;Задовая;;
744;131;2;81859;;Запань Яреньга;;
745;131;2;81858;;Заречный;;
746;131;2;81833;;Заручей;;
747;131;2;81833;;Засулье;;
748;131;2;81830;;Зачачье;;
749;131;2;81854;;Зеленник;;
750;131;2;81838;;Зеленый;;
751;131;2;81839;;Золотуха;;
752;131;2;81833;;Зубово;;
753;131;2;81838;;Ивакша;;
754;131;2;81851;;Ивановское;;
755;131;2;81836;;Игнатовка;;
756;131;2;81831;;Игнатьевская;;
757;131;2;81854;;Игумновская;;
758;131;2;81855;;Илеза;;
759;131;2;81843;;Ильинско-Подомское;;
760;131;2;81859;;Ирта;;
761;131;2;81854;;Исаковская;;
762;131;2;81836;;Исполиновка;;
763;131;2;81855;;Кадыевская;;
